#{"t_start": 1720143818.8607912, "env_id": "OldModuleMagicTowerEnv_6x6"}
r,l,t
-162.3,443,1600.733428
23.3,74,1601.558401
-18.9,172,1606.451194
-10.1,100,1607.551648
7.7,113,1611.662787
15.4,110,1612.882545
-156.2,461,1620.692243
-39.0,171,1625.888199
6.4,86,1626.837963
3.6,123,1630.267248
2.1,106,1631.42134
-259.3,797,1643.361671
8.1,208,1648.820618
-30.5,216,1654.225908
-72.1,167,1656.097764
-58.5,170,1660.903236
17.1,91,1661.927004
-9.2,199,1667.308317
-55.4,141,1672.266274
11.5,127,1673.646635
29.7,55,1676.912734
-42.4,110,1678.12378
13.3,100,1679.234249
33.7,33,1679.608734
-105.1,431,1686.916605
1.5,83,1687.853634
-34.9,242,1693.722569
-19.7,115,1699.125022
-61.9,164,1704.149655
7.3,180,1706.1021
-64.6,148,1711.142018
-19.4,137,1712.643736
-50.4,159,1717.053892
13.9,40,1717.482407
23.5,81,1718.387793
-306.7,623,1728.031667
-66.5,192,1733.190148
-1.9,144,1734.746401
-221.4,708,1745.568603
-101.7,352,1752.354957
-63.2,260,1759.122547
-23.4,204,1764.759804
-176.4,546,1774.166866
-30.7,77,1778.6669
-14.4,231,1781.200544
-58.2,239,1788.091266
-77.5,315,1795.749128
-4.2,171,1797.628731
-27.4,298,1804.107754
-81.3,274,1811.790046
-64.7,214,1814.136637
-68.7,245,1820.477933
-53.0,234,1826.867652
-22.5,107,1831.309559
-19.1,237,1837.911613
19.4,46,1838.411769
-60.9,376,1845.762545
-231.6,801,1858.521974
-3.3,95,1863.469175
-61.8,237,1869.557272
-209.7,625,1880.600472
-21.3,55,1881.210938
-141.0,426,1888.869871
-63.7,296,1895.035286
-36.3,146,1899.659461
20.1,70,1900.417597
17.6,136,1904.747584
-93.4,355,1912.753805
-26.4,180,1917.926363
-37.2,249,1924.429355
-30.7,77,1925.266546
-53.3,172,1930.329389
-49.9,221,1932.76374
9.5,66,1937.550996
-125.8,373,1945.556125
-182.1,497,1954.371043
-244.3,579,1964.102669
-17.2,61,1968.603763
7.1,92,1969.598439
9.5,57,1970.214702
35.3,35,1970.596838
-49.8,171,1974.464429
-6.1,129,1975.873494
-4.4,95,1979.821388
-320.1,1000,1994.990223
-156.9,434,2003.482374
-2.7,98,2008.599795
-46.5,118,2009.890027
-280.3,1000,2023.797161
-59.8,273,2029.929841
-49.2,138,2034.992823
27.4,125,2036.355321
-8.5,93,2040.071917
31.9,51,2040.623543
-75.5,394,2048.396363
-90.9,202,2054.852826
19.1,62,2055.527158
-73.2,198,2060.675734
19.7,189,2066.056064
-33.1,159,2070.720103
-68.3,241,2073.371523
47.9,107,2078.400479
-40.5,121,2079.722247
-46.7,129,2083.699625
-9.8,230,2089.146255
2.2,170,2091.002004
-2.7,154,2095.743939
34.0,68,2096.489559
-64.5,248,2102.219581
16.3,43,2102.692039
-98.0,371,2110.466452
-100.7,378,2117.709901
-20.5,204,2123.770205
-25.8,99,2127.753641
-27.9,67,2128.489424
20.3,95,2129.518866
-128.1,427,2136.569114
12.9,50,2137.113544
19.6,62,2137.806168
-30.3,82,2140.741175
30.8,112,2141.954468
-220.4,716,2152.798467
49.1,59,2153.438298
-18.9,181,2157.771021
-287.4,1000,2172.57376
21.9,70,2173.326808
-12.4,53,2173.893333
-0.8,169,2177.680032
-4.5,80,2178.549723
-310.6,1000,2192.345442
-126.0,485,2200.817497
30.3,74,2201.616743
2.1,88,2204.784851
-88.5,515,2214.991951
-242.2,1000,2230.152555
28.9,45,2234.956931
7.9,93,2235.960847
9.3,68,2236.708338
-18.0,195,2240.813516
-14.8,244,2246.365645
11.9,89,2247.348693
0.8,115,2251.4395
-47.9,132,2252.877583
-41.7,146,2257.203506
-232.3,918,2270.773016
-21.5,57,2275.660565
22.1,77,2276.518238
-122.1,293,2282.296715
-130.2,687,2293.715263
1.5,65,2294.421613
36.3,34,2294.797686
17.0,40,2295.256841
-74.9,150,2298.883778
-120.4,645,2309.245655
-26.3,78,2314.284172
28.5,49,2314.828479
-57.9,151,2319.212253
-47.6,221,2321.61742
40.9,139,2327.492564
-155.9,379,2334.696437
-168.7,612,2346.057234
