#{"t_start": 1716596281.9666286, "env_id": "CurriculumMagicTowerEnv_lv3_with_winRate"}
r,l,t
1530.2,1222,1990.954931
-828.4,10000,2049.125485
-905.5,10000,2105.685749
981.5,3249,2125.973441
1578.0,236,2126.502515
1024.1,2384,2142.227501
1548.0,633,2146.133825
1807.5,837,2152.340338
-848.2,10000,2208.724099
-556.2,10000,2266.952931
-996.0,10000,2323.251274
1409.8,616,2328.92716
1606.2,166,2329.308455
1190.3,425,2333.498929
1848.7,226,2334.013261
1419.5,3132,2353.244058
1375.3,153,2356.170612
-878.0,10000,2412.479923
1408.1,23,2412.534439
1585.7,962,2419.395999
1098.5,254,2419.976171
-1045.9,10000,2479.13904
-1464.2,10000,2538.547844
1169.7,5341,2568.58129
-985.4,10000,2627.037748
1571.4,2395,2640.139993
1880.4,203,2643.08132
1262.1,994,2649.627491
1143.3,4891,2676.889784
1616.7,149,2677.220975
1509.9,418,2681.541088
1349.1,443,2685.05056
1435.4,157,2685.407407
-847.6,10000,2744.191604
1087.4,255,2744.759995
-1039.1,10000,2803.600941
1019.1,999,2810.205467
-778.9,10000,2866.355422
-917.6,10000,2924.022144
-657.4,10000,2980.229712
-1375.1,10000,3037.894093
-1068.8,10000,3095.394238
-1217.3,10000,3151.20356
-1157.9,10000,3208.975519
-5224.4,10000,3264.956386
-3438.5,5834,3299.747592
769.5,5057,3327.25005
-1330.6,10000,3385.253844
-1821.2,10000,3441.294163
-1167.2,10000,3499.096014
-2630.5,10000,3557.165625
-1124.8,10000,3613.367834
-1039.1,10000,3671.50841
-799.2,10000,3727.664635
1190.7,5222,3757.561913
-1237.6,10000,3815.579225
-1662.8,10000,3871.887034
-1494.5,10000,3929.917326
-1381.2,10000,3986.383713
-8295.4,10000,4044.102457
-1233.6,10000,4101.987808
-1227.2,10000,4158.002522
-818.5,10000,4215.672789
-1272.7,10000,4271.83566
-1445.0,10000,4329.684096
-858.1,10000,4385.535087
-916.9,10000,4443.513899
-1088.6,10000,4499.889937
-1697.4,5597,4532.280517
1492.3,1591,4541.857587
-1118.3,10000,4599.902944
-31446.9,8413,4647.409782
-877.3,10000,4705.337678
-718.3,10000,4761.666002
-13917.0,2338,4776.403908
-1048.4,10000,4832.70813
-1148.0,10000,4890.501499
1113.9,7277,4931.770663
1388.8,827,4938.031953
1650.7,1513,4947.37451
1109.1,1732,4957.319834
1418.6,337,4960.65465
1063.0,492,4964.372017
-943.2,10000,5020.591363
1271.8,2400,5035.455248
-868.1,10000,5091.755943
-56.3,5763,5126.199445
-1058.3,10000,5182.613014
-776.8,10000,5240.450449
416.7,9083,5292.674786
-1053.5,10000,5348.802092
-1025.2,10000,5406.64843
603.9,1855,5416.738646
-2196.9,1857,5428.609208
-395.1,361,5431.939268
1638.5,1134,5438.598242
-1305.9,10000,5494.721936
-71.3,3085,5512.895126
1823.6,380,5516.262301
-847.0,10000,5574.032663
-626.4,10000,5630.207114
1549.7,813,5636.166121
1763.6,179,5636.569954
900.3,717,5641.563773
550.6,7030,5682.317667
200.3,375,5685.682761
390.9,4777,5712.953418
1337.5,140,5715.805997
735.9,266,5716.404423
-3455.5,955,5723.894944
1289.1,430,5727.499483
-1952.5,10000,5783.727096
1765.7,152,5786.659731
1052.4,118,5786.927459
1933.9,174,5787.318354
1333.7,92,5787.528389
-6478.3,1021,5796.417353
1281.3,309,5799.634909
1525.7,1053,5806.400059
-2015.3,426,5809.939654
1608.9,121,5810.210827
-1463.5,10000,5868.989093
202.7,1787,5878.979548
713.3,308,5882.341207
1586.0,50,5882.457261
1285.5,1870,5893.297743
1295.3,698,5899.116114
-896.3,10000,5955.355245
-736.5,10000,6013.560438
700.3,455,6017.096831
558.1,591,6020.988878
846.1,430,6024.558295
1051.3,351,6025.348952
-1477.3,10000,6084.229494
-14391.5,6311,6120.114619
381.2,238,6123.180881
865.1,7570,6167.060929
1801.7,102,6167.292107
555.7,3850,6189.807974
-467.1,10000,6247.638366
1746.4,744,6251.78412
1769.2,318,6255.05367
-1704.5,10000,6311.426464
1282.1,299,6314.611915
-568.1,10000,6370.835907
-578.1,10000,6428.628729
1234.5,818,6434.778624
1227.3,136,6435.083164
-578.8,10000,6491.849654
-3908.8,10000,6549.610993
-9740.9,1728,6559.509839
-36767.0,4920,6588.616337
-1505.0,10000,6644.78815
-5344.2,1227,6653.326253
779.9,2669,6668.774207
-586.2,601,6672.702925
-947.3,10000,6730.539576
-979.1,10000,6786.616097
-1246.3,10000,6844.767449
-675.9,10000,6901.194775
-576.9,10000,6959.295477
-438.5,10000,7015.651719
1296.8,58,7018.255126
1094.9,2012,7028.658632
965.6,202,7031.533621
-676.8,10000,7087.71064
144.4,296,7090.859622
-1145.2,10000,7147.079439
1628.7,1932,7159.156551
-468.7,2802,7176.617164
1596.6,42,7176.711839
881.6,1512,7186.570707
1276.2,99,7186.796006
-1115.3,1777,7197.655928
1207.2,38,7200.128322
-634.5,3593,7221.075009
599.7,3023,7237.105185
1228.4,1031,7243.37103
1036.2,74,7245.800056
-937.6,1394,7253.141897
1319.1,814,7259.267919
1301.0,5022,7288.625364
1666.2,51,7288.737879
