#{"t_start": 1716093212.7668865, "env_id": "MagicTowerEnv-v0"}
r,l,t
183.0,205,1286.209258
516.0,162,1286.590535
474.0,96,1286.813172
793.0,121,1287.09737
532.0,92,1287.313001
-2748.0,483,1308.265633
-5223.0,1000,1358.188463
629.0,87,1386.152244
-394.0,325,1386.909575
898.0,59,1387.045605
863.0,38,1387.135275
-1860.0,315,1411.449761
487.0,53,1411.574787
686.0,91,1411.787329
41.0,279,1433.840362
-550.0,404,1455.046329
453.0,133,1455.358994
-5025.0,643,1482.67465
414.0,165,1483.062963
322.0,158,1506.189814
-808.0,383,1507.091474
544.0,161,1531.613489
907.0,88,1531.819526
665.0,92,1532.035263
-144.0,300,1557.549978
165.0,263,1558.200568
218.0,163,1586.873116
-635.0,388,1587.787078
-689.0,231,1612.743256
673.0,79,1612.927995
434.0,172,1613.327621
600.0,114,1613.594146
753.0,103,1636.898067
698.0,43,1637.000209
690.0,105,1637.244175
-252.0,385,1657.192109
-1889.0,553,1682.6954
-403.0,237,1683.249559
173.0,115,1700.83389
-3694.0,587,1726.716344
-1284.0,187,1727.155418
736.0,86,1727.357154
-1627.0,253,1750.368597
-667.0,254,1750.963238
-6015.0,1000,1800.121851
-4052.0,770,1848.489719
-103.0,306,1849.211104
791.0,74,1849.383144
819.0,73,1872.125747
-3044.0,527,1899.752683
640.0,119,1900.034234
571.0,145,1900.372337
-3430.0,881,1951.671686
-2532.0,366,1952.525685
780.0,118,1975.213534
750.0,36,1975.296042
-2335.0,314,1976.030842
-2029.0,340,1996.781046
94.0,273,2023.180961
-452.0,266,2023.807066
388.0,164,2024.191138
636.0,132,2046.702408
-2161.0,412,2070.334086
-476.0,429,2071.33826
-816.0,432,2097.215938
283.0,127,2097.514492
347.0,189,2126.566316
441.0,136,2126.884384
742.0,156,2127.252935
-59.0,258,2153.607811
-3231.0,480,2180.955431
400.0,89,2181.164467
-4530.0,1000,2238.30353
236.0,208,2238.794114
93.0,245,2263.573807
-1080.0,471,2291.417074
397.0,139,2291.757149
-990.0,165,2292.144224
-2956.0,695,2338.249052
390.0,162,2338.630493
-2160.0,402,2359.437786
-205.0,233,2359.97999
-2842.0,707,2410.396919
690.0,123,2410.684048
160.0,239,2411.241503
192.0,180,2436.247325
-2757.0,483,2462.077707
-4922.0,713,2491.835242
-1482.0,400,2519.557785
598.0,134,2519.871333
-931.0,188,2520.309114
-2215.0,340,2544.379282
-4227.0,666,2569.002322
295.0,214,2595.368623
433.0,139,2595.692685
-865.0,357,2622.380504
48.0,225,2622.906635
482.0,200,2646.323597
58.0,242,2646.887262
-1221.0,207,2671.074039
-5859.0,1000,2698.905593
-925.0,363,2727.954375
-808.0,253,2751.877243
-3008.0,545,2776.991778
492.0,150,2777.337186
-31.0,288,2801.22581
-3404.0,611,2829.621235
-670.0,367,2830.470932
561.0,101,2856.934792
526.0,89,2857.142824
-987.0,506,2881.701083
635.0,153,2882.056266
-2750.0,660,2901.16771
463.0,100,2927.421373
481.0,100,2927.655422
-959.0,153,2928.013983
329.0,225,2955.27211
910.0,65,2955.463144
619.0,120,2955.745216
8.0,265,2956.358944
-1004.0,525,2981.758716
-257.0,222,3003.495404
560.0,100,3003.726506
463.0,181,3004.148678
492.0,159,3025.95735
933.0,80,3026.144385
518.0,142,3026.47745
529.0,106,3026.722584
-1430.0,245,3046.731263
-622.0,377,3071.9319
485.0,137,3072.253443
436.0,98,3072.482999
213.0,197,3072.94216
770.0,79,3098.193151
586.0,101,3098.428189
-104.0,269,3099.063288
-4689.0,1000,3146.905263
758.0,100,3147.136902
453.0,191,3171.474379
-1710.0,529,3196.866136
-5783.0,953,3248.993217
249.0,197,3249.448251
238.0,197,3274.285937
858.0,72,3274.45145
211.0,262,3275.056696
-1696.0,260,3301.922499
-921.0,503,3327.507715
-56.0,230,3328.03872
-5574.0,1000,3381.495648
284.0,223,3404.909537
-539.0,382,3405.796396
534.0,202,3429.619585
-4334.0,746,3458.931961
403.0,147,3459.273518
239.0,180,3480.916139
348.0,159,3481.285714
257.0,234,3499.683556
369.0,113,3499.943787
471.0,69,3500.105408
749.0,71,3500.268445
-449.0,382,3528.849537
582.0,150,3529.195368
-1800.0,321,3553.963255
-1274.0,498,3576.85524
349.0,169,3577.247763
-210.0,321,3599.825752
625.0,32,3599.899267
-4012.0,469,3625.287379
-698.0,390,3626.200221
156.0,234,3649.71446
-2436.0,388,3674.772727
859.0,37,3674.860765
138.0,292,3675.547144
-621.0,410,3699.353111
331.0,142,3699.684591
-2920.0,448,3722.544072
423.0,72,3722.715141
-1195.0,206,3748.553453
-3476.0,963,3797.465795
28.0,276,3798.113244
-1869.0,587,3822.964749
224.0,202,3846.856041
222.0,271,3847.491374
718.0,50,3847.609398
784.0,92,3847.824537
-2681.0,380,3874.764987
-556.0,311,3899.31789
-1519.0,337,3900.105647
698.0,61,3924.248877
280.0,173,3924.689222
-2135.0,520,3945.691546
-4010.0,620,3967.280842
-104.0,251,3992.470639
485.0,119,3992.746822
-1442.0,621,4018.011013
-215.0,346,4039.705509
189.0,212,4040.194031
696.0,108,4040.444221
-5412.0,1000,4080.484661
-493.0,372,4108.052585
-180.0,304,4132.999977
-465.0,308,4133.711621
-3397.0,520,4160.288691
-318.0,388,4182.274566
-1590.0,472,4207.603068
662.0,119,4207.880346
740.0,37,4207.964503
-528.0,270,4230.193272
-80.0,321,4230.938704
-438.0,355,4258.61421
445.0,68,4258.783785
956.0,46,4258.893313
-156.0,316,4282.619001
-1811.0,354,4303.552614
-5484.0,1000,4354.174816
-3686.0,593,4381.829334
36.0,264,4382.446457
435.0,164,4408.010543
510.0,114,4408.2811
711.0,68,4408.441707
-806.0,173,4408.844781
528.0,141,4426.870429
-2996.0,726,4456.150295
644.0,133,4456.460863
589.0,32,4456.535862
165.0,236,4481.691985
-2835.0,525,4505.041902
-2730.0,492,4527.663297
-5129.0,767,4551.526181
-2292.0,351,4575.942838
-70.0,320,4598.500717
516.0,108,4598.750903
580.0,201,4599.221493
236.0,172,4599.615142
-251.0,180,4622.803046
810.0,84,4622.996273
502.0,104,4623.237364
-3242.0,608,4647.380794
-2266.0,703,4700.753352
-397.0,357,4701.576876
331.0,196,4723.930469
148.0,179,4724.34488
-94.0,308,4746.016034
323.0,119,4746.292287
455.0,67,4746.446382
-757.0,384,4768.766712
772.0,95,4768.986737
454.0,89,4769.191899
-3628.0,872,4818.777839
-2591.0,489,4842.308434
480.0,108,4842.558009
-603.0,329,4868.967549
636.0,60,4869.153578
823.0,46,4869.260658
-4908.0,1000,4913.200397
256.0,273,4913.833803
829.0,49,4934.106225
527.0,49,4934.219739
-414.0,412,4935.171915
-601.0,390,4966.320699
-582.0,427,4995.236162
-58.0,223,5022.800505
-1259.0,445,5023.833217
-74.0,275,5047.436123
24.0,276,5048.076657
499.0,172,5073.440319
320.0,187,5073.876303
-3845.0,709,5125.234974
-4910.0,1000,5150.473079
-350.0,393,5175.075104
179.0,127,5203.105197
675.0,122,5203.389747
810.0,102,5203.628782
-2903.0,766,5227.835651
-221.0,361,5253.148371
-4832.0,722,5300.58984
-1255.0,374,5301.45487
-271.0,236,5323.950269
-1745.0,526,5347.854105
-106.0,271,5348.487353
741.0,128,5369.815571
421.0,106,5370.062654
-210.0,204,5370.533383
-1434.0,532,5400.109584
248.0,196,5427.487905
856.0,74,5427.661474
-1332.0,619,5457.852851
393.0,152,5458.204741
-2482.0,526,5483.01461
-1439.0,315,5508.880049
446.0,124,5509.170314
678.0,54,5509.29453
-3589.0,505,5534.548882
422.0,224,5559.785884
-2927.0,437,5582.334005
800.0,76,5582.511522
372.0,274,5583.145176
424.0,155,5583.505482
470.0,154,5607.593156
-2923.0,579,5628.053979
759.0,61,5628.198511
620.0,103,5628.436117
509.0,117,5628.707407
425.0,129,5652.339159
199.0,234,5652.892019
874.0,65,5653.046555
-1823.0,290,5670.898797
-1582.0,298,5671.588304
-4038.0,738,5718.365073
-157.0,207,5718.844692
-2599.0,334,5740.764653
541.0,166,5741.152292
869.0,36,5741.236807
632.0,127,5764.611259
-2113.0,406,5765.555045
-1845.0,478,5789.933072
416.0,181,5814.524666
-3120.0,441,5840.37028
704.0,149,5840.718488
288.0,147,5841.113702
435.0,128,5841.411868
-2366.0,371,5865.053917
344.0,221,5887.558435
410.0,178,5887.974104
62.0,148,5888.317297
395.0,186,5910.24691
-678.0,379,5911.128745
468.0,93,5911.344859
457.0,56,5932.729312
-1082.0,383,5933.618569
706.0,107,5957.284695
461.0,116,5957.55378
-546.0,324,5958.309302
-26.0,303,5980.425026
666.0,48,5980.536108
-1969.0,289,6003.800265
-1681.0,651,6029.538244
716.0,43,6029.638472
512.0,85,6029.836063
-1284.0,178,6030.252266
-4483.0,859,6082.948922
524.0,118,6083.223111
472.0,89,6104.391962
658.0,56,6104.522473
-3933.0,905,6132.05443
-4724.0,929,6180.956742
-2737.0,553,6207.385062
-1079.0,382,6235.151222
-60.0,319,6261.652811
-446.0,444,6289.198654
-2808.0,853,6316.761614
708.0,96,6317.040156
445.0,172,6340.831895
745.0,75,6341.004927
-4673.0,671,6369.914177
1.0,130,6370.216372
520.0,77,6395.109046
932.0,52,6395.22956
361.0,80,6395.416586
-1329.0,262,6396.02567
918.0,66,6417.499303
-1420.0,280,6418.150794
439.0,124,6418.438429
-853.0,471,6443.15783
277.0,83,6443.350827
205.0,241,6467.348401
-604.0,386,6490.849162
250.0,279,6491.499104
208.0,182,6514.964004
424.0,92,6515.176055
835.0,43,6515.276564
406.0,173,6515.677631
653.0,22,6515.727636
-3541.0,464,6541.643412
651.0,97,6541.869564
-4972.0,763,6593.642092
356.0,169,6594.032826
-1622.0,257,6615.888322
-4503.0,1000,6668.723567
-2542.0,484,6669.851727
231.0,188,6694.22137
45.0,257,6694.815634
473.0,180,6716.23243
734.0,97,6716.457489
554.0,88,6716.663549
-1328.0,177,6717.075603
-2723.0,467,6741.744757
770.0,97,6765.304343
426.0,108,6765.555512
224.0,215,6766.052612
539.0,177,6766.465073
682.0,50,6793.341724
-2495.0,736,6817.21383
473.0,117,6817.488917
384.0,226,6841.806915
872.0,94,6842.022942
283.0,186,6842.456559
-648.0,264,6868.295946
-218.0,311,6869.015545
-997.0,426,6893.520034
-1390.0,551,6918.825131
690.0,114,6919.092188
-6055.0,1000,6969.995108
-1589.0,270,6992.187308
540.0,187,6992.624347
432.0,138,7010.889816
-1593.0,255,7011.482007
5.0,270,7032.895623
731.0,71,7033.061269
-101.0,259,7033.668326
568.0,83,7033.85878
374.0,227,7056.825041
609.0,30,7056.904095
-2248.0,316,7081.05472
-513.0,320,7081.799593
346.0,179,7107.503276
-287.0,274,7108.148085
683.0,83,7108.339617
720.0,111,7108.600991
-701.0,274,7129.536
-142.0,244,7130.102411
691.0,151,7152.395834
-787.0,221,7152.908342
435.0,119,7153.184945
493.0,56,7175.231215
448.0,113,7175.49225
-2504.0,530,7198.23098
-1084.0,560,7225.023819
-587.0,295,7225.711049
374.0,115,7250.977938
647.0,69,7251.137986
-3926.0,698,7276.136832
253.0,107,7276.386035
-4926.0,1000,7331.363798
712.0,119,7358.955074
-3519.0,622,7384.653988
261.0,221,7385.167383
588.0,126,7385.461563
-2407.0,349,7409.336325
-1011.0,310,7429.594901
-50.0,327,7430.355266
552.0,135,7456.271213
888.0,69,7456.438296
-180.0,349,7457.2472
636.0,87,7480.031298
875.0,30,7480.101384
860.0,25,7480.158425
-202.0,268,7480.783859
-50.0,242,7507.161154
-768.0,496,7534.430964
-892.0,395,7535.355424
479.0,98,7558.277529
-644.0,377,7559.156776
-393.0,272,7581.94282
836.0,85,7582.140969
874.0,74,7582.313005
-48.0,186,7601.268203
819.0,113,7601.528375
-2800.0,367,7627.606746
905.0,72,7627.777304
126.0,237,7628.332139
791.0,42,7628.43121
-376.0,401,7650.485388
181.0,202,7650.952238
-1757.0,176,7672.481796
-1498.0,165,7672.865232
-2227.0,349,7696.277497
-1240.0,446,7717.420648
232.0,252,7718.013749
526.0,80,7718.201786
84.0,328,7736.333872
-122.0,363,7761.335611
-3658.0,920,7789.191766
662.0,115,7815.401236
-4221.0,1000,7864.464727
-732.0,388,7865.363569
100.0,137,7891.566504
-5.0,307,7892.277289
367.0,205,7918.702898
-3296.0,563,7941.319936
-1954.0,457,7969.064821
-197.0,310,7969.780135
-2.0,230,7993.321308
-1236.0,447,8018.35794
-4710.0,910,8045.306505
-1425.0,250,8072.045312
122.0,223,8072.560732
526.0,134,8093.237971
270.0,165,8093.617275
-3141.0,590,8115.87402
-2300.0,768,8138.152138
255.0,128,8160.887943
-221.0,379,8161.760784
580.0,134,8185.462217
-3385.0,933,8233.804208
434.0,154,8234.161694
440.0,103,8234.403317
-1762.0,388,8256.276079
664.0,77,8256.460108
42.0,267,8257.0778
-2422.0,358,8280.454979
-460.0,377,8304.466736
-5804.0,932,8352.401404
853.0,43,8352.502923
-1568.0,585,8374.220559
964.0,56,8374.35059
-372.0,352,8399.950001
36.0,201,8400.882052
293.0,216,8422.045849
580.0,116,8422.323888
-2237.0,413,8443.155008
427.0,190,8443.597779
-344.0,369,8465.016298
547.0,151,8465.366567
-2393.0,434,8485.501178
-484.0,262,8486.109475
871.0,106,8507.829804
791.0,74,8508.001838
819.0,55,8508.129487
70.0,288,8508.801438
-3223.0,502,8530.437912
234.0,286,8557.854356
668.0,64,8558.003434
786.0,72,8558.169609
-176.0,273,8576.946121
511.0,160,8577.317363
267.0,224,8577.837161
451.0,166,8603.83615
673.0,133,8604.146257
-57.0,170,8604.541388
530.0,76,8627.085189
546.0,132,8627.396756
160.0,221,8627.91097
488.0,172,8649.620805
-2549.0,673,8676.390822
748.0,119,8676.667067
455.0,171,8677.059313
