#{"t_start": 1718602578.9873486, "env_id": "ModuleMagicTowerEnv_6x6"}
r,l,t
-129.3,1000,1667.111997
-114.2,1000,1682.142063
2.7,13,1682.285478
-79.8,1000,1697.092897
29.4,25,1697.376482
-16.1,79,1698.273414
21.5,16,1698.456555
26.4,37,1698.878698
14.9,28,1701.30187
-89.7,1000,1717.716742
-28.7,17,1717.903777
11.8,59,1718.561628
-179.9,1000,1733.86008
24.1,17,1734.049614
-69.5,172,1736.011478
8.9,36,1739.868222
-136.7,1000,1755.74818
-210.5,1000,1771.72568
3.3,16,1771.907219
-116.9,1000,1788.123701
6.3,13,1788.274195
22.1,19,1788.490824
11.5,123,1793.774252
4.5,13,1793.917469
21.7,23,1794.172808
-13.4,10,1794.289202
-32.7,148,1798.711602
24.5,13,1798.860904
4.3,15,1799.031948
-117.6,1000,1814.435146
-123.2,1000,1830.165866
-105.9,1000,1845.973527
39.7,27,1846.272689
-21.3,6,1846.340197
21.7,23,1846.595325
-6.1,29,1846.914774
21.5,16,1847.090318
-123.2,1000,1862.028827
-122.3,1000,1877.069876
28.7,47,1877.587206
41.5,67,1878.339268
6.1,62,1879.045973
-29.9,105,1881.887231
-108.8,1000,1897.316646
-126.5,249,1903.8909
-87.0,1000,1919.357143
21.5,16,1919.535173
22.6,19,1919.745506
-2.9,33,1920.108905
-90.6,1000,1935.032644
6.1,15,1935.198748
-108.8,1000,1950.25099
-99.6,1000,1965.312968
21.9,73,1966.123275
-15.6,14,1966.278393
8.7,7,1966.355422
22.5,15,1966.521464
-0.3,16,1966.698677
0.3,19,1966.914707
5.3,14,1967.075736
8.5,9,1967.176769
-23.7,12,1967.312804
-22.7,11,1967.439071
-2.9,24,1969.440359
30.5,47,1969.960094
-33.5,29,1970.279718
-24.3,9,1970.376757
10.9,61,1971.056602
29.3,41,1971.523034
5.9,86,1974.015671
-81.6,1000,1989.937062
29.7,6,1990.00557
-114.2,1000,2005.705711
8.3,11,2005.831768
-134.3,1000,2021.82075
-32.7,30,2022.162529
