#{"t_start": 1720055942.0686111, "env_id": "ModuleMagicTowerEnv_6x6"}
r,l,t
-41.9,148,5979.316407
25.4,33,5979.69355
24.0,33,5980.074036
12.9,70,5983.52281
0.2,49,5984.066541
25.9,66,5984.809183
43.9,30,5985.156781
-24.3,80,5986.085105
11.7,53,5988.515021
15.3,35,5988.902769
14.3,45,5989.412402
18.1,34,5989.803908
25.7,21,5990.046138
34.1,47,5990.591885
19.1,71,5992.610522
22.3,28,5992.916647
22.4,79,5993.799094
26.1,26,5994.121815
46.1,17,5994.333856
-45.5,90,5997.245396
-67.0,291,6004.838829
32.1,40,6005.285197
18.5,48,6005.821826
18.2,62,6006.540836
-29.1,187,6010.163852
-5.6,53,6010.777014
32.9,50,6011.356605
24.0,47,6014.538985
10.9,189,6016.720028
19.3,31,6017.088905
17.3,42,6021.054865
-37.5,73,6021.868567
25.7,21,6022.103109
9.0,24,6022.372666
45.7,21,6022.615701
-42.5,172,6026.584488
23.3,27,6026.889237
27.2,44,6027.394872
-95.9,663,6037.732615
-39.3,140,6039.303337
-39.5,133,6043.509786
-46.8,204,6049.188493
18.6,119,6050.520873
-19.5,41,6050.995464
32.3,47,6051.540568
-4.3,87,6054.719917
16.1,36,6055.144544
15.4,23,6055.404119
-33.3,190,6060.501193
42.1,30,6060.834275
23.9,21,6061.06831
13.2,18,6061.268345
20.3,30,6061.600649
-40.9,98,6062.734031
-37.3,62,6065.455665
32.4,26,6065.747256
36.0,17,6065.939316
27.7,57,6066.596532
-42.5,96,6067.710628
41.3,29,6070.131246
22.9,69,6070.903176
14.8,20,6071.128795
21.6,69,6071.924704
42.1,30,6072.272257
2.5,111,6075.231034
-129.2,490,6084.622412
31.8,23,6084.879448
27.3,43,6085.361855
40.1,41,6085.824448
44.1,19,6086.045484
3.6,71,6086.870811
9.4,29,6088.937519
11.8,23,6089.19045
13.8,21,6089.424156
-37.5,113,6090.72066
-1.8,42,6091.208491
5.2,35,6091.616185
-20.2,100,6095.097819
5.8,47,6095.63655
24.0,38,6096.075666
25.1,18,6096.292444
-27.1,126,6099.718479
-47.8,57,6100.366669
-0.4,46,6100.898269
34.8,20,6101.130816
2.7,62,6101.852178
14.0,163,6105.188864
26.2,34,6105.582263
30.6,26,6105.885625
4.9,58,6109.723422
34.5,43,6110.197284
7.2,33,6110.563991
17.0,16,6110.743291
4.4,34,6111.128651
19.4,10,6111.244349
30.6,26,6111.544888
26.0,36,6111.957163
45.1,18,6112.163047
-28.6,139,6114.862773
37.3,33,6115.238118
12.8,22,6115.493314
36.0,17,6115.69035
41.9,32,6116.064086
-1.3,95,6119.350636
-51.2,293,6126.36519
8.0,63,6127.08481
16.0,17,6127.282164
15.8,19,6127.502202
38.0,15,6127.675239
10.4,37,6128.106316
-23.1,55,6130.807781
42.9,31,6131.154891
-82.4,290,6138.007153
15.0,47,6138.545668
20.7,26,6138.845723
24.0,47,6139.391591
29.8,25,6139.679749
1.8,33,6142.336571
12.4,26,6142.626313
13.0,20,6142.848372
32.8,22,6143.092557
11.0,22,6143.344111
13.6,23,6143.621688
18.6,47,6144.165693
11.0,22,6144.421938
9.4,38,6144.865579
6.9,47,6146.583453
-9.4,91,6147.606284
-58.1,184,6152.315337
-2.0,53,6152.904604
38.5,30,6153.246677
38.5,30,6153.59023
5.4,33,6153.986821
25.3,25,6154.291513
40.7,26,6154.596779
10.4,28,6156.379205
-104.2,224,6158.936221
23.1,108,6164.072186
21.1,31,6164.421853
34.9,30,6164.768461
12.4,26,6165.07218
29.2,40,6165.538373
-6.5,102,6168.864313
36.1,36,6169.261374
23.6,42,6169.726315
17.9,36,6170.145467
-164.5,276,6175.098869
14.2,26,6175.404321
40.5,28,6179.236943
10.8,24,6179.506493
13.8,21,6179.74153
21.5,27,6180.044073
21.9,70,6180.828707
14.6,22,6181.084034
11.5,105,6184.221673
29.9,44,6184.715585
21.0,41,6185.179398
12.6,24,6185.455988
40.7,26,6185.75721
25.5,23,6186.024974
23.8,31,6186.385602
17.0,16,6186.56928
34.3,45,6188.294308
8.1,53,6188.881298
7.3,52,6189.456519
19.7,27,6189.767678
17.1,35,6190.173429
-51.9,322,6195.514075
20.1,70,6200.574711
18.7,66,6201.320732
21.1,78,6202.223186
26.8,28,6202.548469
-39.2,308,6208.072215
39.1,33,6208.437772
21.1,31,6208.78637
31.5,46,6209.295353
36.4,13,6209.439884
29.4,29,6209.774001
17.8,17,6209.972061
36.9,37,6210.400996
11.8,32,6211.925203
15.6,21,6212.15977
27.1,45,6212.658154
-8.8,103,6213.852238
23.2,32,6214.220875
11.8,23,6214.489057
33.9,40,6217.053976
-17.8,130,6218.53387
13.7,42,6219.01946
10.4,28,6219.341761
-35.1,94,6223.00769
9.9,53,6223.600785
46.3,24,6223.867854
36.8,171,6228.300864
33.6,23,6228.556962
24.9,20,6228.780415
30.1,60,6229.47927
-102.6,299,6235.03371
-37.3,98,6239.292623
7.1,72,6240.10117
19.5,29,6240.443589
20.7,26,6240.741792
9.2,31,6241.103077
-36.6,129,6244.225067
8.6,28,6244.540622
16.8,18,6244.748356
35.7,40,6245.214002
11.2,20,6245.44362
9.7,84,6248.255518
41.1,31,6248.601629
15.0,27,6248.903957
36.0,17,6249.096639
-52.3,108,6250.334591
24.9,20,6250.567649
27.1,54,6253.50706
16.5,41,6253.963706
-44.6,173,6255.965056
-72.6,273,6262.268847
-43.2,123,6268.000326
16.9,84,6268.963133
2.6,52,6269.569436
42.1,30,6272.193878
20.9,24,6272.46258
14.1,38,6272.890656
24.2,36,6273.299411
19.2,45,6273.818708
30.2,30,6274.163376
22.7,24,6274.441127
-35.5,71,6276.449229
36.3,34,6276.841008
20.3,30,6277.18156
27.7,48,6277.721355
26.4,32,6278.090091
32.8,22,6278.344147
37.5,31,6278.700419
23.4,44,6280.490389
33.3,55,6281.10354
8.4,68,6281.858794
45.7,21,6282.09256
17.9,36,6282.508686
12.4,26,6282.809856
36.8,18,6283.016426
-6.3,175,6286.560455
30.6,35,6286.967092
15.2,16,6287.153679
24.1,28,6287.481966
26.8,37,6290.714627
37.2,23,6290.971708
21.7,34,6291.348877
46.1,26,6291.641125
12.6,24,6291.913753
22.1,39,6292.362126
24.1,28,6292.682723
21.7,34,6293.077478
22.9,22,6293.332038
43.9,21,6294.622036
30.0,23,6294.879243
35.2,25,6295.189331
27.7,57,6295.841663
20.3,30,6296.178218
-20.1,83,6297.137392
33.6,32,6299.453311
38.5,30,6299.787048
14.0,19,6300.003119
21.5,27,6300.308118
-22.2,21,6300.544454
40.5,28,6300.865046
11.8,52,6301.463299
17.2,14,6301.626688
29.8,25,6301.914823
-71.0,176,6305.202445
-4.2,72,6306.036772
14.2,26,6306.350323
24.8,25,6309.427197
4.2,45,6309.922518
13.0,20,6310.145619
36.3,34,6310.527729
4.5,62,6311.233943
37.5,40,6311.696599
-19.1,42,6312.184373
8.2,32,6314.06143
8.0,34,6314.443074
13.2,18,6314.647328
27.6,38,6315.095593
14.0,19,6315.317187
11.0,22,6315.574777
-31.8,137,6319.217131
39.0,14,6319.37426
43.5,25,6319.651352
31.2,20,6319.877386
-9.5,105,6321.089048
19.3,31,6321.449865
25.1,56,6324.344517
5.1,85,6325.305009
21.9,23,6325.56764
-54.6,156,6329.848719
13.6,23,6330.104314
16.0,17,6330.293375
22.5,26,6330.585155
41.9,23,6330.85135
13.0,20,6331.082564
-25.6,100,6332.255053
7.8,27,6334.801818
43.9,21,6335.035378
31.2,29,6335.359656
10.8,44,6335.855761
11.8,23,6336.119802
35.7,49,6336.685613
44.9,20,6336.916179
-20.0,163,6340.070257
38.9,35,6340.473908
38.1,34,6340.868644
23.5,25,6341.159281
11.7,44,6341.66993
35.3,35,6344.426237
34.6,22,6344.671939
-66.2,155,6346.439971
22.7,53,6349.857196
12.9,41,6350.314427
26.1,17,6350.503465
44.1,19,6350.717023
24.0,49,6351.267645
-1.6,49,6351.835584
9.8,25,6352.124644
-31.3,114,6354.786279
17.5,40,6355.228948
-33.5,69,6356.002857
-14.5,32,6356.373978
25.8,38,6356.825104
-73.2,279,6361.939537
25.8,29,6362.259752
-89.4,200,6364.524419
-9.2,62,6368.873196
23.3,56,6369.503095
17.1,44,6370.006744
1.2,86,6371.045146
38.5,30,6373.26898
-9.7,92,6374.298961
17.4,36,6374.714288
15.5,33,6375.093356
32.2,28,6375.41847
-1.2,54,6376.048692
13.1,48,6378.627612
9.1,52,6379.205795
29.8,25,6379.485072
40.5,28,6379.7962
28.0,34,6380.199488
-52.6,154,6383.721666
13.0,29,6384.044421
27.6,38,6384.466007
21.3,29,6384.805561
24.9,67,6385.582505
18.5,30,6387.709312
36.3,34,6388.090293
23.5,25,6388.368546
27.6,29,6388.696166
28.5,40,6389.15635
8.6,28,6389.47894
13.4,25,6389.786703
29.4,29,6390.137301
41.5,27,6390.45495
9.8,25,6391.793573
9.9,44,6392.293895
-0.0,60,6392.963863
21.3,29,6393.299425
37.2,14,6393.462002
34.2,26,6393.763779
5.8,29,6394.100496
22.7,24,6394.380085
1.7,101,6396.956981
25.2,35,6397.356733
9.2,31,6397.715465
27.8,36,6398.131947
9.3,68,6400.76737
11.0,31,6401.111445
12.8,78,6401.974902
33.4,25,6402.26349
7.0,44,6402.772749
21.7,34,6403.168906
0.6,54,6405.584436
16.4,13,6405.727001
-5.4,109,6406.959296
34.8,20,6407.209344
35.7,40,6407.67815
26.9,47,6408.240285
1.2,39,6411.194859
-265.3,636,6423.216322
9.8,34,6423.601388
-34.3,117,6427.736723
12.6,24,6428.006968
38.0,15,6428.181616
22.0,40,6428.658987
6.6,30,6429.015444
18.4,58,6429.712149
-73.8,278,6434.231957
35.2,16,6434.419148
33.0,29,6438.710698
-542.5,872,6453.217942
-12.0,63,6453.931151
-98.4,243,6459.265053
24.5,24,6459.544163
-26.3,78,6463.954603
-83.6,338,6471.754582
-47.9,307,6478.193861
26.9,56,6478.842465
0.2,40,6479.304465
13.6,23,6482.487452
8.4,30,6482.83378
32.4,26,6483.123869
26.9,18,6483.325047
8.6,28,6483.63989
-10.6,67,6484.413798
46.7,20,6484.645838
25.1,18,6484.854938
24.2,45,6487.001103
22.9,22,6487.248168
-137.4,345,6495.253816
1.8,51,6496.219447
22.0,49,6497.055646
9.4,29,6497.397593
11.2,20,6500.366936
3.6,42,6500.989271
5.2,44,6501.559992
7.9,55,6502.183972
22.6,43,6502.673594
34.8,20,6502.897149
32.0,30,6503.235447
15.0,18,6504.790022
27.0,35,6505.210258
16.2,15,6505.388293
9.8,25,6505.693465
21.9,23,6505.97519
23.2,46,6506.551252
27.2,33,6506.964875
16.1,45,6507.530852
17.2,14,6507.6989
-32.6,145,6510.818545
41.7,25,6511.169396
0.4,47,6511.786268
7.2,33,6512.45987
17.3,42,6515.993694
6.8,37,6516.429273
8.2,41,6516.899051
29.0,42,6517.383821
45.5,23,6517.633012
37.5,40,6518.054536
34.4,24,6518.307724
13.6,23,6519.649237
0.4,47,6520.164958
7.6,85,6521.129472
-2.6,68,6521.931141
-21.5,48,6522.488282
8.4,30,6524.769225
35.6,21,6525.006477
39.1,51,6525.586398
7.6,29,6525.919658
-1.9,72,6526.764477
5.1,65,6529.230412
12.4,35,6529.630429
-43.7,213,6532.111111
-1.1,64,6536.359931
-3.9,56,6536.996578
-3.8,82,6537.959188
-22.9,176,6541.822389
29.9,53,6542.43892
13.1,48,6543.012453
34.7,32,6543.389962
-24.6,90,6546.941262
18.0,53,6547.545104
16.8,18,6547.754529
-123.5,348,6554.062943
41.5,36,6558.511666
31.0,22,6558.759733
18.9,44,6559.259528
-27.9,98,6560.389805
-72.8,275,6565.704485
34.2,17,6565.904765
12.0,30,6570.10813
9.2,40,6570.56127
39.9,34,6570.941472
27.8,36,6571.348887
25.3,25,6571.632568
24.4,34,6572.026097
25.5,23,6572.294143
-71.4,281,6576.958956
35.8,19,6577.185695
-43.4,107,6582.186044
-165.3,275,6588.31884
-4.4,50,6588.89558
31.0,22,6589.154664
10.6,35,6589.565053
33.0,90,6593.13798
11.9,42,6593.61615
-35.3,114,6594.965171
11.8,23,6595.238442
28.5,49,6598.003775
-22.5,58,6598.661519
33.6,23,6598.924769
28.6,28,6599.25407
14.1,56,6599.927513
22.7,71,6602.340384
27.8,36,6602.768848
-3.5,70,6603.565786
38.0,15,6603.743064
-8.3,120,6605.153383
24.5,24,6608.059294
-82.4,292,6615.648563
-68.1,284,6622.364287
-114.4,423,6630.54058
34.3,54,6635.165411
14.4,24,6635.435244
-41.5,135,6636.993715
23.1,29,6637.34586
38.9,35,6640.698971
20.7,26,6640.992104
21.5,36,6641.398501
-26.1,116,6642.724583
41.9,32,6643.099161
-0.4,82,6646.491887
8.0,34,6646.87655
7.2,33,6647.247533
12.6,24,6647.517976
-17.4,162,6652.154163
-316.8,1000,6668.544945
21.9,32,6668.903331
8.2,81,6669.813509
34.2,17,6670.013772
22.9,22,6670.268234
22.1,68,6671.074051
-210.9,542,6679.70118
-37.6,141,6681.326185
36.4,13,6681.477239
27.8,43,6681.985588
-93.2,389,6689.408596
35.0,18,6689.611676
41.3,29,6689.940012
4.0,38,6690.379586
-8.9,277,6695.616165
10.0,23,6695.887225
12.2,163,6700.969822
27.7,19,6701.184908
-51.2,302,6707.409927
-60.7,134,6712.367978
33.7,42,6712.846246
-36.4,91,6713.917148
10.4,28,6714.246558
-8.7,95,6717.320988
-50.5,104,6718.518419
18.7,42,6719.011756
21.5,36,6719.437977
15.5,71,6722.605169
33.4,25,6722.911523
44.9,20,6723.138894
7.0,35,6723.551332
0.2,175,6728.092113
35.2,16,6728.273201
32.3,47,6728.806739
43.7,23,6729.071011
1.7,63,6729.804417
33.6,72,6732.197181
4.8,39,6732.639533
8.6,37,6733.060822
22.4,65,6733.818632
28.8,35,6734.229154
25.0,37,6734.665581
40.7,26,6736.528072
-19.4,164,6738.40941
35.3,44,6738.929075
16.8,47,6742.786071
8.6,37,6743.231557
9.3,68,6744.000271
26.5,22,6744.251319
28.8,35,6744.648672
30.6,26,6744.953097
43.9,21,6745.198939
13.2,18,6745.41122
-290.8,1000,6759.399972
33.8,21,6759.64918
36.5,32,6763.802718
0.3,88,6764.798944
43.9,21,6765.039208
28.0,34,6765.432278
29.6,36,6765.857354
-34.7,121,6769.292456
29.4,29,6769.616604
-65.1,225,6775.578668
9.8,34,6775.967592
-3.2,56,6776.608934
7.8,36,6777.03086
24.5,24,6777.311647
-2.3,76,6779.677312
-5.3,183,6781.807278
-59.8,145,6786.878209
16.0,57,6787.53142
12.2,19,6787.757179
31.0,31,6788.120944
-21.9,155,6792.050303
14.3,74,6792.910643
16.2,15,6793.087725
45.7,21,6793.334904
-5.0,92,6796.656881
43.3,27,6796.963177
8.8,64,6797.699002
-276.4,808,6810.13718
27.7,19,6810.364938
6.5,60,6811.081321
-19.2,90,6815.552703
42.5,26,6815.848648
15.1,55,6816.484817
-144.8,446,6823.929692
23.3,27,6824.237233
14.5,43,6824.730968
-5.2,49,6825.311046
16.9,37,6827.782706
12.2,52,6828.366945
12.7,52,6828.95253
26.2,34,6829.344888
20.5,28,6829.673779
45.7,21,6829.918313
35.1,46,6830.462448
-223.1,547,6838.662474
-5.1,77,6839.533692
29.8,25,6839.817244
39.3,81,6840.753459
19.7,27,6841.072534
22.9,60,6843.665606
19.3,31,6844.012102
27.6,38,6844.438488
22.3,28,6844.761651
22.1,59,6845.454893
19.8,53,6846.083342
5.3,54,6848.178073
-30.4,121,6849.599766
19.1,80,6850.553105
12.8,22,6853.265745
-1.5,68,6854.037776
27.4,40,6854.496301
-32.4,114,6855.827304
3.2,46,6858.788118
22.5,26,6859.084926
2.8,167,6861.016471
17.3,62,6865.096816
28.2,32,6865.460062
-62.9,106,6866.678767
11.8,23,6866.949109
48.1,15,6867.126344
-29.1,88,6870.471141
35.3,35,6870.868053
-0.6,48,6871.434432
2.6,34,6871.832919
-11.1,34,6872.236546
-77.4,168,6876.158226
7.5,50,6876.739918
19.5,29,6877.083023
13.2,27,6877.399355
12.0,21,6877.648296
2.7,71,6880.227821
25.4,67,6880.99317
28.2,41,6881.469703
-4.2,57,6882.142516
-36.5,99,6884.919301
19.7,236,6891.833272
36.1,36,6892.244343
-32.4,132,6893.790852
33.0,29,6894.134097
-91.6,310,6900.748832
-3.6,78,6901.62326
11.0,22,6901.868483
20.1,70,6902.665073
-7.6,118,6905.884229
34.5,43,6906.374615
26.3,24,6906.648799
20.7,73,6907.503816
25.9,19,6907.726602
-5.4,51,6908.328539
34.3,36,6910.419063
30.4,28,6910.750874
-25.7,112,6912.050776
-201.4,735,6923.45346
32.5,36,6923.867103
-9.7,69,6924.687851
14.8,20,6927.878975
-43.6,228,6930.5341
12.3,47,6935.202773
-4.3,87,6936.180377
-7.0,67,6936.959563
36.0,17,6937.163613
9.6,65,6939.911848
13.8,59,6940.583297
-118.6,440,6949.383095
-98.9,241,6956.370008
-25.6,109,6961.645279
46.7,20,6961.875072
22.3,28,6962.199854
-27.3,52,6962.806049
24.4,43,6963.313214
10.4,28,6965.652395
43.7,23,6965.913604
-93.6,366,6974.034242
9.8,34,6974.434391
14.3,45,6974.965626
29.6,27,6975.297729
-33.5,78,6979.069244
34.4,24,6979.340575
37.9,36,6979.752413
36.5,41,6980.223992
-0.4,84,6981.222325
38.7,37,6983.548084
-23.9,63,6984.264675
2.0,49,6984.829025
46.9,18,6985.041918
29.6,22,6985.300638
4.6,41,6985.785229
-24.7,93,6988.378886
15.3,35,6988.775005
35.2,16,6988.956777
23.9,21,6989.197352
13.4,16,6989.384602
24.3,26,6989.693424
19.3,31,6990.062006
-91.0,223,6994.106284
24.5,139,6998.994561
0.6,36,6999.398921
41.3,29,6999.722025
18.7,37,7000.151781
21.3,58,7000.836517
40.5,28,7001.167799
28.8,26,7002.914105
45.6,56,7003.548151
37.9,27,7003.855689
30.7,54,7004.472618
12.0,21,7004.719601
5.8,47,7005.280534
37.4,21,7005.530983
1.3,58,7007.59138
31.6,34,7007.976446
41.3,29,7008.306625
46.3,24,7008.583988
-18.3,83,7009.563259
11.0,87,7012.488254
21.1,31,7012.835979
-17.0,77,7013.713451
-122.8,231,7018.581273
24.7,51,7019.178362
-28.1,132,7023.287691
18.7,37,7023.7075
10.4,75,7024.575649
-23.8,109,7027.881581
22.5,35,7028.285812
12.0,21,7028.523703
14.0,28,7028.845292
-97.4,323,7035.600666
30.0,23,7035.890511
32.4,26,7036.205193
32.0,21,7036.45623
31.5,37,7040.19058
13.8,21,7040.42871
13.5,44,7040.93701
30.6,26,7041.236141
30.2,30,7041.582739
25.7,59,7042.276601
38.9,35,7042.690024
12.5,92,7045.169981
15.8,19,7045.393195
14.2,17,7045.587781
7.2,71,7046.418606
20.3,30,7046.773875
28.8,35,7047.188152
12.4,91,7049.970412
-6.5,228,7056.064195
44.7,22,7056.313782
-55.3,156,7058.158089
-37.9,104,7062.183127
15.2,108,7063.428937
19.5,38,7063.878003
31.0,22,7064.147165
-110.6,279,7069.753828
-48.4,195,7071.982159
23.7,23,7072.256588
-315.7,465,7081.377096
33.4,25,7081.672278
-4.6,232,7087.864817
13.2,18,7088.077845
16.6,20,7088.314912
17.2,14,7088.480428
35.6,21,7088.728716
13.6,32,7092.647477
-65.5,317,7100.468409
2.6,43,7100.993134
34.0,19,7101.220366
13.7,42,7101.733954
11.0,22,7101.999585
15.2,25,7102.297934
41.9,32,7104.655816
9.4,29,7104.982709
3.0,68,7105.750848
-29.8,259,7111.435714
10.0,32,7111.806848
35.2,25,7112.099049
13.7,42,7112.594446
10.8,24,7112.877216
43.5,25,7115.547056
28.2,32,7115.910294
33.0,20,7116.138849
26.3,24,7116.410462
13.6,160,7118.295554
-7.8,93,7122.54789
-79.5,142,7124.20876
41.5,36,7127.394401
31.6,34,7127.779817
26.9,18,7127.981848
41.8,112,7129.270057
14.4,15,7129.447748
32.2,28,7129.775563
27.7,19,7129.997658
-10.8,60,7132.984405
-42.8,173,7134.973479
30.0,32,7135.352603
34.6,22,7138.777931
-6.2,86,7139.748047
12.2,28,7140.06385
31.9,51,7140.653005
-1.6,49,7141.231607
42.1,21,7141.476693
-0.2,53,7143.953053
1.6,44,7144.468347
31.5,46,7144.991321
7.0,35,7145.395067
1.6,44,7145.924849
21.5,27,7146.241969
-14.2,76,7148.317915
13.0,20,7148.543039
12.2,28,7148.862343
17.3,42,7149.356995
22.9,22,7149.61504
25.8,38,7150.062394
33.3,37,7150.499998
-229.0,669,7160.070209
-48.2,202,7165.323938
7.8,27,7165.633492
-41.6,197,7170.800689
21.5,27,7171.104773
44.1,19,7171.321843
41.5,36,7171.734541
6.3,53,7172.353853
43.7,23,7172.624682
14.7,41,7173.108939
-10.5,28,7174.843884
41.1,31,7175.196047
3.4,98,7176.313999
30.8,24,7176.595556
16.8,18,7176.810268
26.9,47,7177.370035
12.2,19,7179.733727
41.7,25,7180.0151
1.2,39,7180.458276
30.4,19,7180.676312
19.3,40,7181.133543
37.3,42,7181.623784
-33.5,60,7182.330106
7.0,35,7184.170505
21.1,31,7184.518595
21.9,23,7184.779258
44.3,26,7185.07164
0.8,43,7185.572015
17.3,33,7185.961095
13.2,27,7186.27946
37.2,14,7186.444978
39.4,50,7188.238298
31.2,29,7188.579023
19.7,74,7189.415625
-9.8,86,7190.425469
-20.2,118,7193.779402
-0.2,35,7194.177301
13.9,40,7194.634866
-5.4,96,7195.762208
38.1,34,7198.084152
44.7,22,7198.330197
40.1,32,7198.689574
-1.0,43,7199.173288
37.7,38,7199.61445
5.8,29,7199.95579
3.6,33,7200.343044
20.5,75,7202.562016
28.0,34,7202.944325
34.3,54,7203.563439
13.8,165,7208.270327
-17.3,51,7208.846744
5.6,40,7209.302899
12.6,24,7209.574999
-27.0,132,7213.552794
24.4,131,7215.048424
-28.4,175,7219.922373
-14.5,212,7226.189853
-19.9,41,7226.651921
39.5,29,7226.982041
21.1,31,7227.338166
28.8,26,7227.639374
16.0,62,7228.368721
12.3,47,7228.924824
-17.2,115,7231.735296
32.1,49,7232.295407
21.5,27,7232.613577
9.4,83,7235.836675
19.6,46,7236.351485
24.8,39,7236.789718
31.1,59,7237.463758
23.6,51,7238.079082
28.6,37,7238.522702
19.7,36,7240.407763
4.6,50,7240.972888
36.7,57,7241.628667
20.5,37,7242.063742
33.4,25,7242.367296
39.9,34,7242.767979
22.0,85,7245.148679
5.2,44,7245.651107
-15.5,51,7246.246388
8.7,47,7246.8021
47.1,16,7246.990147
-15.6,90,7249.393543
24.1,28,7249.70917
26.1,17,7249.899458
30.6,35,7250.29951
-33.5,60,7251.001685
23.0,48,7251.569151
26.8,37,7253.45041
-80.4,414,7262.393332
14.2,17,7262.594097
24.4,43,7263.102268
20.5,28,7266.730049
15.8,48,7267.271529
31.2,29,7267.60626
26.5,69,7268.395393
16.9,28,7268.722094
7.3,81,7271.447313
42.3,28,7271.765112
28.2,32,7272.131184
22.2,47,7272.667782
37.4,12,7272.806813
26.6,39,7273.265102
-51.3,179,7277.373219
-6.2,88,7278.421812
13.2,18,7278.634872
-17.0,203,7283.058722
18.1,34,7283.45849
14.6,22,7283.719172
11.4,27,7284.034254
23.7,32,7284.410045
27.0,26,7287.503705
34.8,20,7287.73027
-21.0,263,7294.642195
13.6,23,7294.900891
35.7,49,7295.460539
-22.0,118,7296.843296
-4.1,85,7300.205144
35.5,42,7300.700315
31.4,27,7301.020565
21.5,162,7305.324827
-38.1,128,7306.805411
14.6,22,7307.062803
21.9,23,7307.332899
19.5,38,7310.409206
3.4,44,7310.901947
34.8,20,7311.125438
37.0,16,7311.303956
25.5,23,7311.561017
41.9,23,7311.819048
36.6,20,7312.043533
27.2,33,7312.427737
26.5,22,7312.688035
35.0,27,7313.006382
4.4,34,7314.517138
7.9,66,7315.261327
22.5,80,7316.191288
31.8,32,7316.567278
-10.4,74,7319.277556
45.7,21,7319.513746
-6.4,97,7320.635557
28.2,32,7321.025636
7.0,44,7321.541701
-8.6,74,7324.487096
7.7,86,7325.451386
44.9,20,7325.67595
-42.6,200,7330.576381
-3.9,101,7331.729525
23.5,25,7332.023093
14.7,70,7335.078933
-7.0,67,7335.839937
31.8,23,7336.103976
21.5,27,7336.414226
-6.8,110,7337.700121
36.9,46,7340.621575
-275.1,1000,7356.669343
20.7,35,7361.056943
16.2,62,7361.79457
28.1,15,7361.965607
-24.7,53,7362.579907
23.5,25,7362.874458
43.9,21,7363.138183
13.2,27,7363.457324
24.3,26,7365.263673
-49.3,119,7366.619384
45.9,19,7366.843568
29.8,25,7367.13666
14.8,20,7367.372323
15.4,23,7367.644353
36.9,37,7368.083118
15.0,56,7371.098952
34.3,45,7371.606211
10.0,23,7371.867392
0.6,63,7372.602741
40.1,32,7372.976834
23.3,27,7373.292106
-43.6,136,7376.300378
4.8,30,7376.650663
-30.1,188,7381.411257
-218.9,694,7392.781951
7.2,33,7393.149407
25.1,18,7393.352589
16.1,36,7393.758054
1.0,50,7394.31741
4.1,66,7395.086875
0.9,62,7397.400945
-14.7,130,7398.884277
-9.8,122,7403.01218
32.1,49,7403.562486
26.6,30,7403.900642
-33.0,129,7405.389982
22.3,37,7408.522982
-510.1,821,7422.683175
14.6,22,7422.929899
20.1,70,7423.717106
37.7,38,7424.15745
-18.3,38,7424.607818
11.1,97,7427.441591
-21.1,44,7427.94271
17.0,45,7428.468716
-22.0,181,7432.725001
-1.7,70,7433.523757
18.0,53,7434.144024
-2.2,93,7437.066368
-300.6,996,7453.18881
-97.7,247,7456.033602
8.7,56,7460.851217
-43.5,88,7461.852804
-6.0,57,7462.52018
-94.8,263,7467.508751
24.7,22,7467.767291
-29.3,81,7472.430466
24.7,22,7472.676607
16.4,13,7472.82564
31.0,31,7473.177356
-20.7,107,7474.447275
22.9,22,7474.70848
7.1,45,7477.522506
22.1,30,7477.864055
11.9,51,7478.44584
-11.9,82,7479.404921
29.4,29,7479.746385
-19.5,95,7482.520846
-14.6,71,7483.347896
43.1,29,7483.696477
1.7,92,7486.756393
1.7,63,7487.469164
13.4,25,7487.75472
17.5,31,7488.107793
-50.3,160,7492.422819
13.2,36,7492.827473
25.6,49,7493.386045
-26.3,78,7494.327509
-22.9,120,7497.452976
-4.0,91,7498.506363
32.5,54,7499.138707
-29.7,125,7502.565003
-52.8,212,7508.358551
29.6,36,7508.762929
37.9,45,7509.27537
-23.2,94,7510.36918
48.1,15,7510.545214
3.6,42,7513.008212
-11.1,83,7513.949688
28.2,41,7514.434339
10.4,28,7514.776827
13.8,21,7515.022403
-1.6,141,7518.71033
44.3,26,7519.007326
17.8,143,7520.672488
10.0,23,7520.941443
10.8,33,7524.233436
13.0,20,7524.457264
13.4,16,7524.639789
26.0,36,7525.069563
-56.5,188,7530.224231
15.4,23,7530.485302
27.1,63,7531.206264
-39.1,71,7532.029565
13.5,44,7532.548727
9.3,79,7535.138628
14.9,39,7535.612722
8.5,49,7536.184718
14.6,51,7536.785325
16.4,13,7536.938373
-2.8,250,7541.201349
44.3,26,7541.508677
26.6,30,7545.455498
32.1,40,7545.906301
7.6,38,7546.342211
35.2,16,7546.524264
14.5,72,7547.34924
16.3,43,7547.853959
29.6,27,7548.179521
12.0,21,7549.956726
12.9,41,7550.416837
26.9,65,7551.152816
-7.1,126,7552.624306
23.1,20,7552.86146
12.3,103,7556.629855
12.7,90,7557.677188
-2.5,87,7560.978767
42.3,28,7561.294847
-54.1,104,7562.474869
14.6,22,7562.734452
46.9,18,7562.948519
23.7,70,7566.002516
25.8,38,7566.429335
44.5,24,7566.699889
21.7,25,7566.985967
19.7,27,7567.295935
43.7,23,7567.564034
9.3,79,7568.497693
8.9,54,7570.918468
-50.4,168,7572.849
5.1,65,7576.721811
26.0,36,7577.142076
28.0,34,7577.530227
13.4,16,7577.714353
17.3,42,7578.206737
35.1,134,7582.221417
9.1,90,7583.235061
