#{"t_start": 1718514029.4791105, "env_id": "BattleModuleMagicTowerEnv_6x6"}
r,l,t
-16.4,13,105.422607
0.5,9,105.44612
-33.9,41,107.154077
-12.8,8,107.175076
-3.5,14,107.209076
-3.2,20,107.262591
-14.8,10,107.286632
0.5,10,107.310632
-6.6,22,107.36615
-5.3,20,107.416148
-0.9,10,107.439662
-10.0,23,107.503664
-4.1,16,107.542183
-0.5,10,107.568183
-5.0,18,107.615335
-12.4,9,107.636853
8.2,19,107.683851
-27.1,12,108.768565
-4.1,15,108.806565
1.5,9,108.832571
-33.5,17,108.87208
-4.7,17,108.914081
-1.3,16,108.957767
-9.8,28,109.02677
-27.0,25,109.090278
-2.9,11,109.11828
-19.7,17,109.158797
-20.2,14,109.196798
3.1,5,109.208797
-1.4,14,109.245311
-2.1,14,109.284311
4.1,5,109.296312
-23.3,22,109.352835
-3.3,18,109.401835
-26.2,9,110.362802
-8.6,23,110.422808
-18.4,15,110.461321
1.9,10,110.489321
4.1,34,110.575838
-18.8,14,110.615839
-2.9,19,110.660357
-17.7,15,110.699357
-17.4,14,110.736871
-4.3,18,110.781871
6.7,23,110.84139
-15.2,9,110.863391
0.5,10,110.887391
14.3,14,110.924395
-17.8,13,110.960904
9.4,21,111.012904
-6.0,20,112.09729
-13.2,7,112.121297
3.1,6,112.137809
-24.5,8,112.15981
-15.8,11,112.19081
0.1,8,112.21081
-5.0,18,112.255322
-22.8,25,112.319501
-6.5,17,112.362019
-18.2,35,112.451536
-32.2,22,112.509538
2.5,7,112.526542
-4.4,16,112.566054
1.9,10,112.590054
1.1,8,112.614055
36.2,57,113.891715
-0.5,10,113.91872
-1.1,12,113.953249
-18.8,37,114.056349
-19.6,19,114.10235
-8.7,22,114.155866
-10.6,26,114.22487
0.3,13,114.258381
2.1,7,114.282383
-10.2,26,114.348911
0.9,11,114.38091
-0.5,11,114.408062
-11.3,56,115.742996
0.9,11,115.769168
2.1,7,115.788163
1.0,13,115.822163
-14.2,8,115.84368
-7.5,17,115.883679
-1.7,45,115.997193
-15.4,12,116.027197
0.5,9,116.053709
-5.4,17,116.09371
-18.0,16,116.133714
3.1,6,116.150227
-34.1,37,116.240742
-5.3,19,116.291742
-8.3,23,116.34726
-3.4,16,117.639855
-14.2,8,117.658856
2.5,7,117.677851
-5.8,23,117.735856
-14.5,38,117.831373
-3.1,14,117.863884
7.7,23,117.919883
-1.7,15,117.9614
3.1,6,117.976399
-27.7,25,118.036405
-13.2,7,118.057916
-2.1,14,118.090915
-8.0,21,118.142431
-11.3,25,118.204431
0.1,8,118.223436
-23.9,24,119.369877
-9.3,24,119.430882
-2.1,14,119.467392
-8.4,28,119.541927
-8.1,27,119.609924
-7.3,21,119.66244
-11.0,24,119.725452
-6.6,45,119.842484
-7.9,24,119.902676
-13.0,34,119.988194
-15.4,12,121.204443
-5.9,22,121.257106
-4.4,17,121.301106
-26.4,23,121.356153
1.5,9,121.381151
-33.3,21,121.429157
-0.5,11,121.45667
2.5,8,121.47667
-11.6,27,121.543182
-7.1,18,121.588184
2.1,6,121.605183
-17.1,20,121.653701
-13.1,32,121.734707
1.1,7,121.751219
-18.2,34,122.796389
-15.4,12,122.826394
-27.8,12,122.856903
-21.5,23,122.912905
-2.5,12,122.946423
2.1,6,122.961423
-19.9,20,123.011422
-11.5,29,123.085934
-9.1,21,123.136938
-10.8,28,123.206451
-11.1,29,123.281966
0.1,16,123.319965
-10.1,44,124.571408
-20.8,16,124.616408
-13.9,29,124.685925
-8.4,21,124.738928
-16.2,10,124.763438
-5.7,18,124.808439
5.5,27,124.876957
-20.8,23,124.93296
7.2,27,125.004471
-16.8,42,125.109991
-3.1,14,125.158506
-0.9,10,125.187505
-3.6,19,126.405888
-13.8,9,126.427893
4.1,5,126.439892
-4.0,17,126.482951
-17.2,11,126.509951
1.5,9,126.535957
-3.0,16,126.57347
-8.1,19,126.62547
-1.9,11,126.656989
12.7,18,126.703149
-13.8,9,126.729155
10.0,27,126.795668
-9.7,45,126.913182
-20.8,16,126.953699
2.1,7,126.974699
-22.6,44,128.363082
