#{"t_start": 1717812315.207674, "env_id": "KeyModuleMagicTowerEnv_6x6"}
r,l,t
9.5,16,217.454647
10.0,19,217.500647
16.9,10,217.525647
15.1,9,217.548736
13.0,16,217.585735
2.3,33,217.668767
17.5,8,217.687766
-9.0,52,217.816289
2.9,31,217.892803
13.9,13,217.924804
0.8,31,219.290728
-19.1,67,219.489268
16.1,8,219.512269
5.4,25,219.570318
-3.1,44,219.677375
10.5,15,219.714373
14.6,13,219.750396
-27.1,50,219.871423
15.1,9,219.892422
11.6,16,221.476053
-46.3,102,221.734113
14.9,12,221.76223
6.6,28,221.835234
9.5,23,221.888523
19.1,5,221.902523
-93.4,95,224.356583
8.5,24,224.415584
15.5,10,224.440588
14.0,15,224.479728
2.3,33,224.559754
15.5,10,224.582754
3.8,28,224.650759
-1.9,40,224.758337
16.1,8,224.779336
-3.8,37,224.86985
15.3,13,224.901851
19.1,5,224.91385
7.8,24,226.065041
15.9,11,226.091041
18.1,6,226.107041
3.8,35,226.193258
-20.9,59,226.33739
13.1,11,226.366416
7.8,24,226.424416
-0.9,39,226.521475
12.9,14,226.555501
4.4,26,226.620501
-10.1,51,228.204575
8.9,18,228.263741
5.8,26,228.330933
-3.7,39,228.424446
16.1,8,228.44645
7.0,29,228.517576
-10.7,53,228.647723
15.1,9,228.67074
-6.6,37,228.759809
5.3,23,230.081967
14.5,11,230.109966
-5.4,40,230.212
2.5,30,230.286177
13.5,12,230.317175
12.0,17,230.362254
14.7,15,230.39725
18.1,6,230.41125
2.6,32,230.494425
4.1,27,230.560451
13.1,11,230.588451
-1.4,36,230.680496
5.7,24,231.837503
17.1,7,231.853507
-9.4,44,231.962574
12.9,14,231.996574
18.1,6,232.015575
11.0,18,232.056578
-59.9,115,232.338964
18.5,7,232.357476
6.6,21,232.406659
13.7,16,234.787421
18.1,6,234.802421
-107.0,124,235.099538
-95.3,83,235.299852
13.1,11,235.329854
-25.8,48,237.804531
-5.3,42,237.910079
12.9,14,237.943079
8.4,22,237.999108
-338.7,118,238.282299
13.5,12,238.313299
7.6,20,238.363364
-11.5,26,240.744738
12.5,13,240.77679
14.0,15,240.809789
-6.1,40,240.902813
16.5,9,240.923812
7.8,24,240.98186
14.7,15,241.01586
18.1,6,241.02886
10.0,19,241.07389
-0.7,36,241.154894
14.1,10,241.179406
16.6,11,241.204405
-8.9,47,242.40207
2.9,24,242.463074
-96.4,96,242.698167
-5.3,42,242.800244
14.5,11,242.828244
11.4,19,242.875306
-10.9,24,242.932305
18.1,6,242.949305
11.0,18,242.996353
8.7,21,245.119411
15.5,10,245.14341
10.0,19,245.19246
12.7,17,245.235458
13.5,12,245.265466
15.4,15,245.303677
-0.9,39,245.405723
17.1,7,245.424721
-9.0,45,245.539749
1.3,34,245.621968
18.1,6,245.639966
-0.4,35,245.739
-98.1,65,247.080524
16.1,8,247.099524
12.6,15,247.136524
-3.7,39,247.232727
6.9,20,247.283864
-16.4,49,247.405572
4.5,28,247.475625
17.5,8,247.494625
14.6,13,247.530625
-5.7,41,249.15807
19.1,5,249.172097
7.4,23,249.226097
1.3,34,249.311143
16.1,8,249.330143
9.4,21,249.382091
-10.1,51,249.507157
17.1,7,249.525157
7.0,22,249.578238
10.9,23,249.635238
14.1,10,249.658242
12.0,17,249.70129
-20.7,45,251.091845
12.5,13,251.123845
1.4,29,251.195226
-9.5,49,251.314739
15.5,10,251.337738
11.6,16,251.380764
4.5,28,251.447942
17.5,8,251.468946
-1.2,33,251.548995
8.5,24,251.609248
8.3,20,252.902617
8.8,23,252.961623
-4.5,37,253.05413
11.5,14,253.088171
-3.6,41,253.190231
10.1,21,253.240231
17.1,7,253.257231
-48.6,114,255.699809
12.3,16,255.741808
16.1,8,255.759812
10.4,20,255.807321
6.1,25,255.868328
18.1,6,255.882345
7.0,22,255.936345
11.5,21,255.988392
17.5,8,256.009394
-26.6,37,256.099419
3.9,30,256.173421
19.1,5,256.185635
3.4,27,256.249635
12.7,17,256.293675
14.5,11,257.350382
6.4,24,257.409486
12.9,14,257.443485
18.1,6,257.459485
6.2,27,257.526574
6.3,22,257.579619
16.9,10,257.605621
11.6,16,257.64562
-1.3,38,257.741716
17.1,7,257.757716
11.6,16,257.796852
8.7,21,257.849852
13.5,12,257.877913
13.6,14,257.912914
1.7,35,259.063066
18.1,6,259.077575
6.0,23,259.132576
-29.9,89,259.349425
14.5,11,259.377312
-4.6,42,259.478575
5.7,24,259.537576
17.1,7,259.554575
6.6,21,259.611108
-56.9,89,261.690545
6.9,20,261.741545
-6.8,40,261.841285
-8.9,47,261.956803
14.9,12,261.985321
7.2,26,262.078147
3.3,32,262.159152
13.9,13,263.79354
4.8,27,263.85954
-16.5,47,263.982449
12.9,14,264.016448
3.6,24,264.074451
-4.1,38,264.169975
15.5,10,264.197496
-22.8,77,264.387888
-17.9,56,266.161731
15.1,9,266.183249
1.2,32,266.264249
13.9,13,266.294769
9.1,15,266.331202
0.4,30,266.404715
-6.5,46,266.519407
15.5,10,266.545405
-6.6,44,266.653924
-10.3,47,267.97717
13.9,13,268.009386
7.8,24,268.066389
0.7,36,268.156904
13.5,12,268.186419
-3.6,34,268.269424
-10.9,49,268.390651
15.3,13,268.422651
3.4,27,268.490682
-6.1,47,269.805358
16.5,9,269.826358
9.6,18,269.870329
-17.5,64,270.029358
15.1,9,270.050359
-6.2,38,270.165873
-11.7,54,270.305907
16.5,9,270.330908
7.4,23,270.383953
6.7,30,271.993906
17.1,7,272.010906
-3.8,37,272.104418
-27.5,74,272.283632
14.5,11,272.309639
13.6,14,272.345631
-1.5,34,272.429708
16.1,8,272.449708
-3.0,32,272.525878
-3.3,40,274.279513
15.1,9,274.303035
13.0,16,274.342035
5.9,28,274.413878
17.5,8,274.433879
1.8,30,274.504394
1.5,38,274.598716
16.5,9,274.619716
12.0,17,274.663877
11.5,21,274.714391
17.1,7,274.730391
6.6,28,274.799419
-0.5,33,275.9273
13.5,12,275.9603
14.6,13,275.993027
-18.1,34,276.076029
18.1,6,276.091144
10.4,20,276.138143
4.5,28,276.210681
19.1,5,276.22268
10.6,17,276.264082
14.3,14,276.308263
15.9,11,276.336266
9.0,20,276.388368
-10.9,49,276.513489
17.1,7,276.533489
8.8,23,277.898829
10.1,21,277.953828
14.1,10,277.979836
14.0,15,278.014357
1.5,38,278.109461
14.1,10,278.132461
10.4,20,278.184466
4.5,28,278.281584
18.1,6,278.298096
3.8,28,278.368095
