#{"t_start": 1718186694.25419, "env_id": "BattleModuleMagicTowerEnv_6x6"}
r,l,t
-19.0,17,88.55656
1.9,13,88.591079
-7.8,29,88.664079
-12.8,8,88.688601
-10.5,11,90.297957
-32.8,48,90.419478
-9.5,10,90.446478
0.1,12,90.477485
0.7,23,90.534997
-26.6,33,90.620516
-10.1,25,90.683027
-14.5,41,90.787237
-16.2,10,90.814237
-8.9,8,90.834237
-2.6,21,90.886756
-14.2,8,90.907757
-13.1,15,92.270256
-3.6,22,92.326359
-16.1,18,92.372365
6.1,6,92.387877
-13.0,17,92.453876
-11.8,7,92.472882
2.1,10,92.500394
-21.2,41,92.607912
-3.3,21,92.670918
-7.9,7,92.68943
-8.3,32,92.773433
-22.0,20,92.826949
-1.1,16,92.865949
-29.3,25,92.932467
-15.2,9,94.131071
-19.1,41,94.235135
-0.8,22,94.291997
-28.8,31,94.372004
-13.5,14,94.406515
-15.6,21,94.461515
-26.2,27,94.532035
-13.5,14,94.569033
-2.0,19,94.617073
-2.5,23,94.67508
-6.9,6,94.692592
-29.8,38,95.945157
-4.4,33,96.030671
-7.9,7,96.048671
-34.0,45,96.16307
-14.8,10,96.188589
-4.7,21,96.245588
-11.0,15,96.283595
-16.2,10,96.308108
-13.5,14,96.346107
-15.6,21,96.400627
-15.7,19,96.450627
-9.9,9,96.474632
-13.8,35,96.566145
-17.2,11,96.596664
-13.5,14,97.85568
-11.4,14,97.893845
-15.2,9,97.922846
-10.9,10,97.950845
-12.6,31,98.035365
-15.4,12,98.065365
4.5,9,98.088883
-27.1,30,98.167537
-17.1,19,98.216056
-11.7,15,98.255056
-25.6,31,98.332575
0.9,14,98.370581
-6.3,24,98.431094
-22.2,29,98.505133
-14.0,12,99.518794
1.5,12,99.550793
-10.2,37,99.660312
-27.4,31,99.743829
-0.1,15,99.783834
-25.1,28,99.856919
-11.2,5,99.872008
-5.9,5,99.885007
-21.9,22,99.943519
-14.8,10,99.969519
9.1,21,100.027035
2.1,23,100.086035
-24.3,29,100.167249
6.1,6,100.182253
8.1,17,101.304673
-13.3,18,101.352675
-24.0,19,101.401193
-4.6,23,101.465192
0.9,14,101.50171
-14.1,16,101.542708
-23.1,26,101.608966
-30.4,34,101.696053
-10.9,10,101.722053
-10.4,33,101.8072
-20.5,35,101.895419
-11.5,12,102.967536
-27.1,30,103.04706
-30.5,38,103.146578
4.5,9,103.169577
-39.6,59,103.322131
-15.2,9,103.34513
-11.1,13,103.380136
-8.5,35,103.471648
-18.0,16,103.51316
-2.1,17,103.558161
-1.7,31,105.095692
-14.2,8,105.115691
-9.5,10,105.142691
-18.6,24,105.201748
-22.2,23,105.261747
-12.7,16,105.300928
-27.1,42,105.40603
4.9,10,105.433035
-6.9,6,105.448035
-3.5,30,105.523567
-12.7,16,105.564567
-11.5,12,105.597096
-1.6,20,105.645096
-22.2,23,105.706813
-8.5,9,105.729814
-2.0,19,107.006603
-12.9,50,107.157327
-3.7,20,107.208858
-2.2,22,107.267858
-19.9,26,107.334388
-10.5,11,107.365387
-23.6,36,107.458915
-15.8,11,107.489918
-9.5,10,107.516427
-18.9,19,107.567432
-21.0,45,108.991342
3.5,10,109.018395
-26.7,43,109.127923
-17.8,13,109.163923
-16.3,21,109.217815
-10.4,58,109.365439
-5.1,38,109.462644
-15.1,17,109.504671
-4.0,28,109.576671
-18.4,15,109.613732
-10.5,11,111.178294
-14.0,38,111.277808
-11.8,7,111.295322
3.1,9,111.320323
-19.3,57,111.469382
-17.2,11,111.497401
-9.5,10,111.522567
-58.5,67,111.698853
-16.8,12,111.728855
-9.9,9,111.753854
-42.7,54,113.588454
-23.6,20,113.639651
-11.1,13,113.672651
-6.0,30,113.74772
-28.4,25,113.812877
-6.3,24,113.872879
8.9,12,113.904583
-12.3,17,113.948582
-7.6,32,114.0307
-17.1,45,114.144735
-22.7,33,115.487698
2.5,11,115.514958
-32.3,38,115.614054
-2.2,28,115.687057
-7.1,9,115.709085
-26.1,19,115.758086
-2.4,11,115.785091
1.3,15,115.824156
-35.0,43,115.937223
-5.3,23,115.997227
-10.1,12,116.029539
-17.5,51,117.351174
0.7,17,117.394178
-23.0,18,117.441405
-8.7,25,117.504441
-9.9,29,117.580441
-1.5,15,117.617493
-12.4,35,117.708522
-22.3,27,117.777523
-10.9,10,117.803588
-20.8,29,117.877588
-39.7,64,119.046535
-0.1,15,119.083535
-11.4,52,119.219818
18.9,21,119.273816
-0.8,28,119.346302
-20.5,22,119.403815
-19.0,17,119.448814
-15.1,24,119.510951
2.0,15,119.550951
-13.8,9,119.57495
-2.5,16,119.617036
-21.4,31,121.052398
-13.8,9,121.074398
-15.1,17,121.11844
-8.2,28,121.189444
0.7,17,121.235686
-22.3,27,121.302706
-2.6,21,121.357706
-13.8,9,121.380708
-10.5,11,121.407744
-3.0,31,121.488748
-20.6,20,121.540011
-8.5,9,121.574009
-27.5,26,121.641176
-14.4,11,122.626866
-10.4,39,122.728008
-4.2,24,122.790012
-13.2,7,122.811057
-8.9,8,122.832058
-19.2,26,122.899059
-10.1,12,122.93257
-13.1,15,122.96957
-11.3,42,123.079082
-0.3,18,123.129234
0.9,14,123.166231
-8.4,49,124.481522
-25.4,26,124.546568
-16.0,46,124.663613
-21.5,13,124.697616
-22.0,17,124.738686
-4.9,24,124.801851
10.4,19,124.847924
4.5,9,124.871924
3.5,10,124.896928
-6.2,37,124.990979
-18.1,20,125.042227
-12.1,14,125.076227
-8.1,36,126.404042
2.9,12,126.43617
-10.9,10,126.463169
4.9,23,126.519501
-3.2,36,126.612013
-14.3,19,126.661012
-39.7,44,126.774083
-4.0,41,126.87911
-4.6,29,126.953141
-11.0,15,126.992145
-18.8,11,128.228387
