#{"t_start": 1717570021.8261635, "env_id": "BattleModuleMagicTowerEnv_6x6"}
r,l,t
8.5,11,109.205168
5.9,28,109.274247
7.0,22,109.330272
-9.9,9,110.254457
-28.1,31,110.331695
-15.8,11,110.359694
7.9,13,110.390694
-23.0,27,110.459951
-19.8,15,110.495956
9.1,9,110.520029
-15.0,19,110.568029
-14.8,10,110.592028
-13.5,14,110.628069
-21.3,20,110.678069
-14.2,8,110.698073
-14.5,15,110.733092
-7.8,35,110.82211
-24.8,20,110.87211
-23.1,25,111.967276
-7.8,35,112.054313
-14.8,10,112.080313
-10.1,12,112.112355
-11.6,17,112.153355
-24.1,33,112.236415
9.5,10,112.260415
-10.4,13,112.292605
-13.2,7,112.309608
-12.5,13,112.344625
-16.6,22,112.39663
-24.1,33,112.480647
11.5,8,112.499652
2.0,21,113.634952
-11.2,5,113.648145
3.9,17,113.694144
-16.4,26,113.76066
-24.0,22,113.816172
9.1,9,113.838172
10.0,13,113.872172
-16.6,16,113.912209
-11.9,11,113.939208
-13.5,53,114.07132
-15.8,11,114.102324
-8.5,9,114.126343
3.6,18,114.170343
-12.1,30,114.247389
-10.9,10,114.27139
6.0,17,115.722589
-23.4,20,115.77559
2.5,17,115.815649
4.6,35,115.903652
-22.3,27,115.969669
-7.4,16,116.011676
8.6,13,116.044854
-13.2,7,116.065854
4.5,15,116.102858
-32.1,35,116.189895
0.3,22,116.24498
6.9,14,116.279979
-2.7,38,117.432636
1.8,37,117.527733
-23.5,31,117.604737
-10.7,46,117.717862
-15.8,11,117.747085
2.1,23,117.803088
0.8,25,117.868598
-24.8,46,117.984645
7.9,13,118.015667
-16.0,20,119.317848
-14.6,23,119.374848
-13.5,14,119.410852
-32.3,57,119.550133
-11.8,7,119.567134
-7.5,8,119.586133
-16.8,25,119.650154
-18.4,15,119.685153
5.7,18,119.729341
8.6,13,119.763342
-5.5,32,119.840391
-7.5,8,119.883714
-7.1,12,119.916226
-12.2,6,119.933228
-8.9,8,121.386444
-11.0,41,121.493583
2.2,31,121.5756
3.5,16,121.615603
-9.7,16,121.659708
4.5,22,121.714713
-8.9,34,121.800733
-22.0,26,121.86712
-12.2,6,121.88212
-11.1,13,121.912126
-18.4,21,121.967634
-21.1,30,123.140469
2.5,17,123.18663
-3.5,7,123.204637
-22.4,19,123.249656
-2.1,23,123.308659
-21.2,28,123.375677
-7.5,8,123.394678
-7.9,7,123.414683
-17.6,23,123.468871
-8.8,13,123.501876
13.1,5,123.515876
-26.3,44,123.625041
-12.2,6,123.640041
-11.5,12,123.66804
-4.4,33,123.766063
-12.2,6,123.787066
10.1,8,125.025988
-14.6,20,125.077987
-14.2,8,125.096988
-6.9,6,125.110993
-16.2,23,125.168023
-16.2,10,125.195023
-9.9,9,125.216027
-22.1,25,125.277277
-9.6,21,125.3303
-6.9,6,125.3443
-27.5,29,125.418304
-11.2,5,125.430322
11.5,8,125.449322
-2.6,27,125.516326
18.9,13,125.549413
-6.9,6,125.563414
-13.0,43,126.739025
-8.0,15,126.776025
7.1,11,126.803024
5.0,18,126.849076
-14.8,10,126.875076
-15.1,17,126.916083
-27.7,32,126.998132
-12.8,8,127.017136
-8.9,8,127.039154
-26.3,41,127.14021
-16.8,12,127.17221
3.9,17,127.216214
-16.0,20,127.273389
-13.2,7,127.292389
-10.1,12,127.323454
8.4,16,127.366453
-12.8,8,128.569098
-11.1,13,128.602099
-14.4,17,128.646356
-13.9,20,128.695357
11.1,7,128.71236
-15.1,30,128.786387
-15.6,15,128.824416
9.1,9,128.847415
-7.2,33,128.933631
-12.8,8,128.955627
-8.9,8,128.975627
-12.8,47,129.092649
-14.2,8,129.112653
2.1,23,129.171684
2.6,19,130.47269
0.1,25,130.534721
-10.5,11,130.56072
-28.6,41,130.662167
-11.8,7,130.678168
-16.5,17,130.720171
-21.5,23,130.77768
-18.0,16,130.817684
-6.9,6,130.831698
-16.1,28,130.900699
-26.1,42,131.003782
-8.0,18,131.047803
2.6,19,132.364526
-14.8,10,132.391526
2.7,21,132.443556
-13.0,17,132.489556
0.5,26,132.581072
-8.9,8,132.603074
-0.6,25,132.701592
-17.6,17,132.749841
7.5,12,132.780842
-24.8,33,132.883836
-15.8,11,132.919842
-12.5,13,132.966351
-14.6,20,133.021355
-15.1,17,133.068387
-8.9,8,133.089388
0.6,21,134.135665
-26.2,27,134.203665
-10.1,12,134.234179
1.0,22,134.291179
-13.2,7,134.308178
8.1,10,134.332218
-11.7,18,134.379218
-21.8,17,134.421224
3.9,17,134.463421
-18.2,41,134.566442
-7.3,31,134.651606
11.1,7,134.672605
-15.4,18,134.719608
-12.2,6,134.73563
-7.9,7,134.75263
2.0,21,135.9617
-15.1,24,136.027737
-13.1,15,136.067737
3.3,32,136.145761
-10.2,20,136.19976
13.1,5,136.21176
-25.8,34,136.299807
4.2,29,136.374861
-16.9,23,136.430943
4.5,28,136.502944
-23.5,31,136.58113
-9.9,9,137.589227
-8.3,19,137.638321
3.7,20,137.690322
11.1,7,137.711321
4.0,19,137.758463
-14.8,10,137.784463
7.7,16,137.82647
4.4,20,137.875542
9.5,10,137.902542
10.5,9,137.928546
6.9,20,137.977584
-19.9,33,138.063622
-10.5,11,138.090623
-12.4,15,138.129682
-31.6,31,138.207879
-11.5,12,138.240928
-16.6,22,139.336831
-14.2,8,139.356831
-9.9,9,139.381831
-20.6,33,139.462347
-13.8,9,139.487348
9.5,10,139.516349
-15.8,24,139.575693
-12.8,8,139.598692
-12.1,14,139.632204
11.3,17,139.675204
-0.5,27,139.74425
9.9,11,139.773251
-14.0,18,139.820254
-12.5,13,139.85132
-5.9,5,139.86432
8.3,20,139.916325
-12.6,21,140.975568
-12.5,13,141.008566
-18.2,25,141.07308
-4.6,35,141.162118
11.1,7,141.179118
-14.7,21,141.232162
-13.8,9,141.257163
8.9,12,141.286162
6.8,31,141.390512
-19.9,26,141.459024
6.7,17,141.504029
-9.7,19,141.554076
-15.8,11,141.581076
-6.5,7,141.600076
3.4,21,142.716356
-13.2,7,142.736435
-12.9,12,142.768435
-7.7,50,142.904491
-12.2,6,142.920497
-12.3,17,142.96856
-16.0,20,143.019563
-5.8,10,143.047597
12.1,6,143.064597
-1.9,40,143.170649
-14.3,19,143.222654
12.5,7,143.240689
-14.1,29,143.315688
-12.2,6,143.331757
3.5,16,143.370758
9.7,20,144.748503
-18.9,58,144.884527
9.1,9,144.904526
-10.4,13,144.935812
-19.3,24,144.990812
-7.9,7,145.008982
-15.4,18,145.050497
-16.4,13,145.080497
-7.9,7,145.096498
5.5,27,145.160524
-25.5,33,145.238564
11.1,7,145.255565
-16.8,44,146.762282
-12.2,6,146.778283
11.5,8,146.797283
3.3,25,146.859304
1.0,35,146.947338
7.5,12,146.976339
7.6,14,147.011337
-17.4,30,147.085424
11.5,8,147.107424
4.2,34,147.191577
-21.8,17,147.233581
-10.1,12,147.265597
-18.7,32,147.343622
-15.8,30,148.448617
7.1,11,148.478616
-25.9,26,148.539715
-20.8,32,148.62172
9.9,11,148.648759
-13.5,27,148.744637
7.4,23,148.804642
8.1,10,148.835709
-3.9,49,148.96423
-24.4,28,149.03474
9.5,10,150.35435
-11.0,41,150.462552
-8.4,14,150.500552
11.1,7,150.523557
-8.8,36,150.618597
-19.6,19,150.666646
-6.9,6,150.680647
-7.1,15,150.718159
-11.2,5,150.730164
11.5,8,150.748672
-7.3,15,150.785674
-13.2,7,150.803671
5.5,14,150.837716
-6.9,45,150.94783
-40.4,44,152.276042
11.1,7,152.293042
2.6,19,152.340561
6.5,13,152.374561
8.1,10,152.398561
-7.4,54,152.530076
-15.2,9,152.554589
7.5,12,152.585589
-19.9,20,152.633595
-14.8,10,152.658973
11.1,7,152.676974
-13.1,25,152.737999
-23.4,27,152.807999
3.9,17,152.856087
-11.3,19,154.315621
5.3,17,154.359654
5.6,22,154.410654
4.7,25,154.475796
-13.2,7,154.492796
-6.5,7,154.509796
4.0,19,154.55649
-16.2,10,154.58349
1.3,21,154.633496
-7.2,33,154.716798
-10.1,12,154.745313
-12.5,13,154.778318
-5.2,31,154.855374
-16.8,12,154.886373
10.1,8,154.908374
-13.4,49,156.060479
-0.1,28,156.13188
12.1,6,156.146388
-11.3,22,156.20039
-14.2,8,156.244697
11.1,7,156.264697
-13.6,19,156.315696
12.5,7,156.334709
12.1,6,156.353727
-6.8,34,156.440247
0.7,23,156.501247
10.5,9,156.525194
0.4,24,156.586713
-1.0,37,157.89984
-13.1,15,157.940359
-24.3,68,158.114449
-9.5,10,158.143508
-9.9,9,158.164506
-19.9,32,158.244037
-20.7,31,158.318035
9.1,9,158.342551
4.0,19,158.38755
-12.5,29,158.461069
6.9,14,158.495069
-23.0,34,160.032816
-9.7,13,160.063867
12.1,6,160.080868
-2.6,27,160.147904
-5.7,18,160.192905
12.1,6,160.207909
9.3,19,160.255985
-21.8,24,160.313984
11.1,7,160.331988
4.4,20,160.381022
-12.2,6,160.395021
12.1,6,160.412022
-2.6,27,160.478536
-11.6,49,161.816445
5.1,13,161.849503
-15.0,19,161.897503
-14.8,10,161.921503
-9.9,9,161.943554
-23.1,38,162.039562
-15.4,12,162.070072
0.1,25,162.132077
-14.8,49,162.252643
4.3,18,162.296643
10.1,8,162.316642
-13.8,41,162.420695
6.3,16,163.735414
-11.5,12,163.765445
-8.4,37,163.855549
-15.0,25,163.917549
10.1,8,163.964571
-24.5,26,164.031575
-32.3,44,164.141517
-5.9,5,164.153522
-3.8,31,164.233536
-12.3,17,164.276057
9.0,20,164.338058
-6.8,41,165.620208
-13.2,7,165.640207
-7.9,7,165.657714
-5.5,9,165.682715
10.2,23,165.744615
12.1,6,165.759615
-18.3,17,165.808611
-20.7,24,165.870129
9.5,10,165.896128
-13.4,16,165.934133
-3.3,34,166.019171
-11.5,12,166.046685
-8.1,13,166.078685
-18.0,16,166.118683
6.6,21,166.167196
-14.0,18,166.210196
-15.4,12,167.261586
5.9,15,167.299586
-11.7,18,167.345104
8.5,11,167.372105
8.5,11,167.400103
-28.2,42,167.503618
-16.2,10,167.527618
5.5,14,167.564136
-0.9,39,167.660648
